area,item,amount [t]
Albania,Soyabean Oil,83604314.95298769
Albania,Soyabeans,28339192269.257137
Albania,"Spices, Other",490.02376721131975
Albania,Sugar (Raw Equivalent),153819.14873729585
Albania,Sugar beet,27000.0
Albania,Sugar cane,0.0
Albania,Sugar non-centrifugal,0.0
Albania,Sunflower seed,137757432.15299028
Albania,Sunflowerseed Cake,29525100.87024311
Albania,Sunflowerseed Oil,53903987.97279467
Albania,Sweet potatoes,9.126777183042332
Albania,"Sweeteners, Other",40860.90959398621
Albania,Tea (including mate),109.91944151836358
Albania,Tobacco,2314.2762339811243
Albania,Tomatoes and products,318193.74057663174
Albania,"Vegetables, Other",878745.9519495659
Albania,Wheat and products,22998.3367065606
Albania,Wine,12297.891699691463
Albania,Wool (Clean Eq.),
Albania,Yams,0.0
Algeria,Abaca,0.0
Algeria,"Alcohol, Non-Food",15072.517961079495
Algeria,Apples and products,571233.9973371631
Algeria,Asses,
Algeria,Bananas,7722.458033659618
Algeria,Barley and products,4287.872071915015
Algeria,Beans,16284.266016359468
Algeria,Beer,3140.623514079151
Algeria,"Beverages, Alcoholic",4525.408752488851
Algeria,"Beverages, Fermented",284.40862353343323
Algeria,Bovine Meat,
Algeria,Buffaloes,
Algeria,"Butter, Ghee",
Algeria,"Camelids, other",0.0
Algeria,Camels,
Algeria,Cassava and products,6842.453522042203
Algeria,Cattle,
Algeria,"Cereals, Other",912.9510067598558
Algeria,"Citrus, Other",1004.546895773676
Algeria,Cloves,33.06332457937095
Algeria,Cocoa Beans and products,492.40207745831714
Algeria,Coconut Oil,946.0260845502753
Algeria,Coconuts - Incl Copra,872.5949700781362
Algeria,Coffee and products,18686.208317041754
Algeria,Copra Cake,3.2672448904080933
Algeria,Cotton lint,1070.0260095689537
Algeria,Cottonseed,76.39848269367846
Algeria,Cottonseed Cake,19.769305487682743
Algeria,Cottonseed Oil,21.76727230975584
Algeria,Dates,1152006.112020596
Algeria,Eggs,
Algeria,"Fats, Animals, Raw",
Algeria,"Fish, Seafood",104412.20412641502
Algeria,Fodder crops,4094671.0856539668
Algeria,"Fruits, Other",959736.1353463696
Algeria,Goats,
Algeria,Grapefruit and products,2025.909120761568
Algeria,Grapes and products (excl wine),580672.1686002882
Algeria,Grazing,22232517.0
Algeria,Groundnut Cake,5220.153533080793
Algeria,Groundnut Oil,4217.608821772959
Algeria,Groundnuts,15054.749117378713
