area,item,amount [t],absolute_losses [t],relative_losses,al/capita [kg]
Congo,Rape and Mustardseed,38118.50104767298,-37598.47418176817,-1.0,-6.671970302452718
Liberia,Millet and products,34201.99075309187,-34201.99075309187,-1.0,-6.793939831264224
Bosnia and Herzegovina,Millet and products,23118.38365456513,-23118.38365456513,-1.0,-6.919653865778401
Saint Lucia,Sunflowerseed Oil,1238.720729923911,-1238.720729923911,-1.0,-6.923244374218435
Uganda,Sesame seed,453296.0969030278,-307296.0969030283,-1.0,-7.034222876701058
Belize,Rape and Mustard Cake,2773.790499044584,-2773.790499044584,-1.0,-7.068314788124599
Albania,"Alcohol, Non-Food",21251.720823008745,-20670.775571694216,-1.0,-7.19701948438762
Latvia,Rye and products,142468.46000407968,-13803.991595817875,-0.10728674176010111,-7.237664187601521
Uruguay,Rape and Mustard Oil,43096.387203145,-24827.214157939005,-1.0,-7.241905368023416
Cambodia,Sunflowerseed Cake,119042.27677685992,-118139.68047128661,-1.0,-7.249487642043865
Syrian Arab Republic,Beer,160089.7292405893,-151246.478723901,-1.0,-7.382903507715033
Bahrain,"Alcohol, Non-Food",12616.601109619054,-11078.425929053703,-1.0,-7.415114611962188
Dominica,Rape and Mustardseed,534.260103395826,-534.260103395826,-1.0,-7.44468122451126
Nicaragua,"Beverages, Alcoholic",86565.66894106808,-50727.332644694216,-1.0,-7.560292538150964
Belarus,"Alcohol, Non-Food",89274.38774481454,-73049.6767130963,-1.0,-7.561261154912066
Solomon Islands,Maize and products,5170.231650669611,-5170.231650669611,-1.0,-7.571027037268594
Ethiopia,Sunflowerseed Cake,886967.8799260539,-886967.8799260539,-1.0,-7.670187297070401
Angola,Sesame seed,256167.93481913515,-253167.93481913515,-1.0,-7.695308608318216
Mauritius,Cotton lint,10049.246627032133,-10049.246627032133,-1.0,-7.748308835301114
Eswatini,Sesame seed,9171.632040971095,-9171.632040971095,-1.0,-7.810816047537088
Botswana,Rape and Mustard Cake,19942.88612668706,-19942.88612668706,-1.0,-7.9027390982302474
Cabo Verde,"Beverages, Alcoholic",5532.473876368205,-4651.194466175628,-1.0,-8.020227278281505
Barbados,"Pulses, Other and products",4251.27788093261,-2251.27788093261,-1.0,-8.028035392214765
Mauritius,Sugar (Raw Equivalent),287174.0275973865,-10446.801794828032,-0.037751261244824974,-8.054837307879989
Qatar,Rape and Mustardseed,22794.594285896823,-22794.594285896823,-1.0,-8.058528081048713
Ecuador,Sugar (Raw Equivalent),736225.6592176267,-141561.65056372422,-0.23805316700461998,-8.095175333112879
Suriname,"Alcohol, Non-Food",4937.341687185209,-4937.341687185209,-1.0,-8.177046707439004
Cambodia,Sunflowerseed Oil,136419.78846512517,-134933.8831974783,-1.0,-8.280042021705464
Central African Republic,Sunflowerseed Cake,43881.71019039044,-43881.71019039044,-1.0,-8.32350033751549
Costa Rica,"Pulses, Other and products",45781.16898617893,-43294.089913110285,-1.0,-8.48012645400848
Tunisia,"Oilcrops Oil, Other",207682.30973923535,-103202.0637648905,-0.9877662787110186,-8.524692224280704
Cuba,Sugar (Raw Equivalent),1397290.724988041,-96754.09864185727,-0.07439552003520644,-8.555316967641074
Philippines,"Alcohol, Non-Food",1550777.2173461823,-977447.0775109525,-1.0,-8.783070849765139
Mali,Sunflowerseed Cake,190122.1877942203,-190122.1877942203,-1.0,-9.102512627207625
Chad,Sunflowerseed Oil,150243.491253609,-150243.491253609,-1.0,-9.172830714935388
Malta,"Roots, Other",4720.680775191644,-4720.680775191644,-1.0,-9.263593196934123
Bahamas,Maize and products,8956.953949274975,-3775.567908217432,-0.7286791368756655,-9.304493106389025
Suriname,"Roots, Other",7629.941302370281,-5629.941302370281,-1.0,-9.324105137205358
Malta,Rape and Mustardseed,4799.210331999934,-4799.210331999934,-1.0,-9.417695095124431
Cabo Verde,Barley and products,7021.732409057586,-5584.937943199307,-1.0,-9.630315817860524
Australia,Sugar (Raw Equivalent),4596991.067574084,-248246.49954342935,-0.05708463572875444,-9.718319760577522
Barbados,Sugar (Raw Equivalent),17938.829302676702,-2740.718489606159,-0.18033284026650942,-9.77337592174134
North Macedonia,Sugar (Raw Equivalent),95199.58492179794,-20876.679878440045,-0.28089160220878306,-9.875327753346246
Namibia,"Beverages, Alcoholic",39522.81303672488,-24682.789419442175,-1.0,-10.004871927160027
Côte d'Ivoire,"Alcohol, Non-Food",288769.7379386205,-265983.91747065925,-1.0,-10.045630217883982
Albania,"Roots, Other",28949.849471895424,-28949.849471895424,-1.0,-10.079574904999225
Brunei Darussalam,Sunflowerseed Cake,4540.2340987929465,-4472.568033177438,-1.0,-10.167399874918306
Trinidad and Tobago,Rape and Mustardseed,15715.134333947157,-15715.134333947157,-1.0,-10.380563005447623
Eswatini,Rape and Mustard Cake,12227.50166863227,-12206.743604847588,-1.0,-10.395601176649379
Estonia,"Alcohol, Non-Food",17514.44035443821,-13896.2487052742,-1.0,-10.455492500315405
Lesotho,"Alcohol, Non-Food",23477.117822775115,-23477.117822775115,-1.0,-10.482709364144338
Eswatini,Wheat and products,81044.40018732639,-12383.839812090591,-0.18036322081281964,-10.546421215145509
Kenya,Sugar (Raw Equivalent),1567959.441598054,-542888.8823251312,-0.5296112325284217,-10.549682400741249
Mali,Sunflowerseed Oil,222582.13427577887,-222582.13427577887,-1.0,-10.656603057971397
Democratic Republic of the Congo,Soyabean Oil,979880.140214114,-979880.140214114,-1.0,-10.72877717177958
Saint Kitts and Nevis,Cotton lint,513.916067359007,-512.916067359007,-1.0,-10.757242242381809
Bahamas,"Roots, Other",4367.748621427714,-4367.748621427714,-1.0,-10.763860676446326
Nicaragua,Sugar (Raw Equivalent),854460.1654779366,-72302.34557287174,-0.09243958665739282,-10.775786055105515
Qatar,"Alcohol, Non-Food",32961.442446629466,-30514.789579474847,-1.0,-10.787833537604723
Djibouti,Beer,12642.166412855322,-11862.387325190335,-1.0,-10.959904914879498
Romania,"Alcohol, Non-Food",333492.303365619,-217561.52091060212,-1.0,-11.162880189238235
Germany,Millet and products,955690.8492177386,-931714.0567663363,-1.0,-11.189387485048503
Sao Tome and Principe,Sunflowerseed Cake,2460.8691763693673,-2460.8691763693673,-1.0,-11.38121549319388
Netherlands,"Alcohol, Non-Food",213524.7501149138,-200104.99161529294,-1.0,-11.498782120023312
Botswana,Sugar (Raw Equivalent),101408.12334162774,-29274.718374078337,-0.40584134891799617,-11.600650979745657
Viet Nam,Millet and products,1129047.5754334822,-1125056.1566656453,-1.0,-11.694533418066605
Belize,"Beverages, Alcoholic",13414.097470597071,-4601.774688022764,-0.5221976999211173,-11.726477572899768
Saint Kitts and Nevis,"Oilcrops Oil, Other",1457.3692832531444,-566.8725436666676,-0.636580145065897,-11.888856015324084
Democratic Republic of the Congo,Sunflowerseed Oil,1093822.8486993334,-1092190.292289695,-1.0,-11.958468994581798
Burundi,Sunflower seed,145373.6800625059,-145373.6800625059,-1.0,-12.060305481497469
Georgia,Sesame seed,45471.57177212212,-45471.57177212212,-1.0,-12.064039281754726
Togo,Sesame seed,103694.20325514385,-100947.69277351855,-1.0,-12.100795610855236
Belize,"Pulses, Other and products",4754.557848552421,-4754.557848552421,-1.0,-12.115807435165918
Syrian Arab Republic,"Alcohol, Non-Food",265212.94509984425,-262236.686367383,-1.0,-12.800748605642534
Yemen,Sesame seed,434561.2155701512,-409828.0721792797,-1.0,-12.836358451750538
Austria,"Beverages, Fermented",133499.67520844715,-114797.2480233816,-1.0,-12.896964492208227
Suriname,Rape and Mustard Oil,7924.533822928709,-7924.533822928709,-1.0,-13.124326269124484
Eswatini,Rape and Mustardseed,15440.20444376148,-15440.20444376148,-1.0,-13.149306045842678
Brunei Darussalam,Sunflowerseed Oil,5942.795333196625,-5942.795333196625,-1.0,-13.509638328404007
Congo,Sugar (Raw Equivalent),148072.44944645624,-76173.18332108344,-1.0,-13.517176641386108
Chad,Soyabean Cake,221416.43321622125,-221416.43321622125,-1.0,-13.518159372167862
Congo,"Alcohol, Non-Food",79652.36983414863,-76854.28513473543,-1.0,-13.638040351218152
Trinidad and Tobago,Sugar (Raw Equivalent),94072.17715046616,-21303.381888058007,-0.29275435729335464,-14.071855398677592
Paraguay,"Beverages, Alcoholic",120509.9242787078,-92719.86126172607,-1.0,-14.106087193720601
Pakistan,Sunflowerseed Cake,3253646.4007413853,-3197363.679438446,-1.0,-14.203380826126264
Colombia,Millet and products,720275.1135053539,-720275.1135053539,-1.0,-14.229897367845341
Canada,Sugar (Raw Equivalent),1939595.323289635,-539068.7731392514,-0.3849043583510561,-14.27685420067474
Suriname,Wheat and products,33262.708462726085,-8703.646150325425,-0.3543965172453134,-14.414663923494215
Suriname,Beans,9712.529830936004,-8711.352714720455,-1.0,-14.427427256681304
Bahamas,"Sweeteners, Other",18009.763064390783,-5907.408846165306,-0.48812063666663086,-14.558192627428491
Central African Republic,Sunflowerseed Oil,77924.14635840995,-77924.14635840995,-1.0,-14.780683243673296
Djibouti,"Alcohol, Non-Food",17035.123690368448,-16041.07447038257,-1.0,-14.820680366299966
Antigua and Barbuda,Sugar (Raw Equivalent),3380.6345035187896,-1398.2824501254217,-0.705365350080909,-15.136694741390409
Sao Tome and Principe,Sunflowerseed Oil,3320.4588613677843,-3320.4588613677843,-1.0,-15.356711441794936
United Kingdom,"Alcohol, Non-Food",1484477.4782343684,-1039396.4837304975,-1.0,-15.524693916950545
Peru,"Alcohol, Non-Food",745414.292371362,-518843.10703607526,-1.0,-15.679622274470114
Guinea-Bissau,Sorghum and products,52291.57735176293,-31291.577351762848,-1.0,-15.698354616314152
Malawi,"Alcohol, Non-Food",300266.4030665438,-300266.4030665438,-1.0,-15.703585382020757
Burundi,Sunflowerseed Oil,191867.15568853493,-191018.92878056015,-1.0,-15.847068278462984
Estonia,"Pulses, Other and products",60839.47426031464,-21065.342085520773,-0.5296241786733578,-15.84949513088
French Polynesia,Millet and products,4831.037420086104,-4831.037420086104,-1.0,-16.063727115222033
Paraguay,"Alcohol, Non-Food",516930.0154865214,-107107.35819776339,-0.2613505044019475,-16.294952486629608
Afghanistan,Sunflowerseed Cake,637052.5409171957,-632428.999276222,-1.0,-16.501292953642757
Azerbaijan,Millet and products,175684.62934603714,-171684.62934603714,-1.0,-16.711360434899984
Grenada,Soyabean Oil,2092.7226428139797,-2092.7226428139797,-1.0,-16.992039906251104
Suriname,Oats,10342.659289435596,-10342.659289435596,-1.0,-17.129138197655863
Ukraine,Rape and Mustardseed,3343223.471598354,-760304.1584901027,-0.29435846277952926,-17.24409635589313
Ethiopia,Sunflowerseed Oil,2007750.9659675115,-1996104.297678117,-1.0,-17.26161022759331
Ghana,Millet and products,783256.998091044,-550256.9980910459,-1.0,-17.276923858450083
Brazil,"Alcohol, Non-Food",29217639.57001837,-3683695.0407483093,-0.1442665874254414,-17.32973992511187
Uruguay,Rape and Mustard Cake,88210.20375953201,-60417.75355963415,-1.0,-17.623389037691055
Madagascar,Sunflowerseed Cake,495566.51620292384,-495566.51620292384,-1.0,-17.775536698146144
Côte d'Ivoire,Sunflowerseed Cake,470765.6110418202,-470765.6110418202,-1.0,-17.7797864351855
Namibia,"Alcohol, Non-Food",44242.431920948016,-44242.431920948016,-1.0,-17.933137847318108
Canada,Beans,1207041.5147926244,-697213.2811735277,-1.0,-18.465199355031448
French Polynesia,Sugar (Raw Equivalent),13164.241580872083,-5576.918060690247,-0.7350310087418801,-18.543861717652497
Central African Republic,Sorghum and products,129864.85283487636,-98019.56695181706,-1.0,-18.592390658129734
Nigeria,Sunflowerseed Cake,3845286.975973295,-3845286.975973295,-1.0,-18.68634394789895
Cabo Verde,Sugar (Raw Equivalent),28761.967267742,-10930.66285399218,-0.6130041078522268,-18.848147723947733
South Africa,Millet and products,1116553.4336852576,-1103082.3188142413,-1.0,-18.867027346309495
Guyana,"Alcohol, Non-Food",15937.667068309169,-14984.123456424762,-1.0,-18.923122865956543
Democratic People's Republic of Korea,Sunflowerseed Oil,490371.66334110574,-490371.66334110574,-1.0,-18.996909970212013
Panama,"Beverages, Fermented",81749.28046918777,-81749.28046918777,-1.0,-19.16504388756028
Cabo Verde,Rape and Mustardseed,11148.086750559673,-11148.086750559673,-1.0,-19.223059819944154
Italy,"Alcohol, Non-Food",1491749.4206548538,-1186491.8167699068,-1.0,-19.894263011145775
Belize,"Alcohol, Non-Food",7826.570176842313,-7826.570176842313,-1.0,-19.94406633821998
Ethiopia,Sunflower seed,2311242.979742921,-2307242.979742921,-1.0,-19.95222847974427
Puerto Rico,Soyabeans,66562.81581908776,-66562.81581908776,-1.0,-20.29219271983989
Lithuania,"Alcohol, Non-Food",96689.42167069972,-58767.75065417348,-1.0,-20.722786647686267
Cabo Verde,Beer,30043.923313738185,-12104.867147692905,-0.6747772589398977,-20.87287177603776
Suriname,Rape and Mustard Cake,12754.26403655489,-12754.26403655489,-1.0,-21.12315074660675
Sri Lanka,"Alcohol, Non-Food",468884.32694398024,-461410.1148919839,-1.0,-21.279650767355054
Pakistan,Sunflowerseed Oil,4848694.116221398,-4792645.63395894,-1.0,-21.289968213983602
Gambia,Sunflowerseed Cake,54193.248076134936,-54193.248076134936,-1.0,-21.327116508235353
Mozambique,"Alcohol, Non-Food",663806.4404314914,-656635.0011921605,-1.0,-21.374314052994553
Oman,"Beverages, Fermented",98792.00141709944,-98792.00141709944,-1.0,-21.527364065283628
Singapore,"Alcohol, Non-Food",129512.72635267967,-127910.63605940212,-1.0,-21.70360968708205
Slovenia,"Alcohol, Non-Food",49612.7830525498,-45934.46429571458,-1.0,-21.705573956085843
India,Sorghum and products,35150254.92198324,-30258254.921983242,-1.0,-21.769055140455883
Kuwait,"Alcohol, Non-Food",111727.31897008378,-98056.32979319057,-1.0,-21.94458545162098
Lebanon,"Beverages, Fermented",127527.5344922343,-125527.5344922343,-1.0,-22.043559493182098
Saint Lucia,"Beverages, Alcoholic",4954.378838166077,-3959.61924231861,-1.0,-22.130421313860843
Mauritius,"Beverages, Alcoholic",31184.89864466078,-29204.74712402821,-1.0,-22.517847215047656
New Caledonia,Sunflower seed,6441.408465248647,-6441.408465248647,-1.0,-22.552450870735655
Costa Rica,Rape and Mustardseed,116631.3382436331,-116631.3382436331,-1.0,-22.84488480509071
Iceland,Sesame seed,8340.180369700458,-8340.180369700458,-1.0,-22.891201541693082
Saint Kitts and Nevis,Sesame seed,1104.3800341861077,-1104.3800341861077,-1.0,-23.161847154759915
Kazakhstan,"Alcohol, Non-Food",443462.80226977257,-441465.7530379527,-1.0,-23.406204277838338
Fiji,"Alcohol, Non-Food",21532.113641520624,-21532.113641520624,-1.0,-23.453136607940415
Benin,Sunflowerseed Cake,293025.89534336404,-293025.89534336404,-1.0,-23.50446375642127
Zambia,"Alcohol, Non-Food",448133.32592833653,-443071.5627775809,-1.0,-23.750925240067037
Grenada,Sugar (Raw Equivalent),7927.211311016179,-2988.562425694163,-0.6051376591229969,-24.26588739510846
Guyana,"Beverages, Alcoholic",26323.40123868452,-19323.40123868452,-1.0,-24.40310218286542
Uruguay,Sugar (Raw Equivalent),219557.00244945628,-86006.28253516115,-0.6439971464800403,-25.087364019694228
Panama,Beer,355608.3907238365,-107342.02064913898,-0.43236633546799874,-25.164925304700855
Iraq,Millet and products,1084077.946541849,-1061904.0680801389,-1.0,-25.25760068745267
Timor-Leste,Sugar (Raw Equivalent),53369.61461090776,-32657.938121267496,-1.0,-25.32105976896951
Democratic Republic of the Congo,Millet and products,2360479.062819591,-2323267.9477675366,-1.0,-25.437625581929836
Benin,Sunflowerseed Oil,317452.1538997482,-317452.1538997482,-1.0,-25.46376536787357
New Caledonia,Soyabean Oil,7364.135853118718,-7364.135853118718,-1.0,-25.783074141141583
Finland,"Oilcrops Oil, Other",172112.1721982024,-143584.87251645033,-1.0,-25.98720095352856
Trinidad and Tobago,"Alcohol, Non-Food",43578.29791300812,-39570.36672650384,-1.0,-26.138032053969113
Malta,Sugar (Raw Equivalent),41930.58321629787,-13397.224916265495,-0.4695284997788114,-26.28994577314435
Namibia,"Beverages, Fermented",76148.61243653896,-67717.89659451172,-1.0,-27.44863520454032
Sierra Leone,"Alcohol, Non-Food",231241.51830419907,-224125.1824237819,-1.0,-27.53309926364076
Democratic Republic of the Congo,Sunflower seed,2521201.536645661,-2521201.536645661,-1.0,-27.60481448874858
Brunei Darussalam,Sugar (Raw Equivalent),12170.42390473912,-12170.42390473912,-1.0,-27.666782387396754
Costa Rica,"Alcohol, Non-Food",167147.50548126755,-141333.07330704565,-1.0,-27.683278160663264
Nigeria,Beer,7600718.290984553,-5706532.469368388,-1.0,-27.731149622579274
Qatar,Sugar (Raw Equivalent),80184.28122163519,-80184.28122163519,-1.0,-28.34739121823469
Uruguay,"Beverages, Alcoholic",106633.73630797512,-97885.34217338549,-1.0,-28.552393370706543
Belize,Rape and Mustardseed,11226.352750392836,-11226.352750392836,-1.0,-28.60756614085926
Central African Republic,Soyabean Oil,153874.49060687466,-153874.49060687466,-1.0,-29.186974913794938
Fiji,"Beverages, Alcoholic",28968.9719929643,-27168.837486776112,-1.0,-29.59275005067702
Burundi,"Alcohol, Non-Food",362278.3490966233,-360267.1498681982,-1.0,-29.888022924718722
Sri Lanka,Millet and products,656921.4862221787,-654812.9950207284,-1.0,-30.199146924269094
Spain,"Alcohol, Non-Food",1903984.7754458508,-1457859.522354763,-1.0,-30.80204815653873
Democratic People's Republic of Korea,"Alcohol, Non-Food",801456.6895064582,-800468.6412245919,-1.0,-31.010011075505027
Albania,Sugar (Raw Equivalent),141350.48399339715,-90912.5876413411,-1.0,-31.653367932976956
Ethiopia,Sesame seed,3921069.6708479985,-3661069.6708479975,-1.0,-31.65964711751358
Bahamas,"Alcohol, Non-Food",12941.64047076792,-12941.64047076792,-1.0,-31.893322401523783
Kuwait,Sugar (Raw Equivalent),238390.6150278912,-147058.5967238193,-1.0,-32.91108232388101
Bahamas,Millet and products,13464.33873322861,-13464.33873322861,-1.0,-33.18145772262391
Kiribati,"Sweeteners, Other",4428.263590226789,-4428.263590226789,-1.0,-35.35370433533554
Democratic People's Republic of Korea,Sunflowerseed Cake,928767.6623353928,-928767.6623353928,-1.0,-35.98029205932449
"China, Macao SAR",Sunflowerseed Cake,24168.157737416364,-24168.157737416364,-1.0,-36.07085431520056
Malta,"Alcohol, Non-Food",18482.015095382892,-18482.015095382892,-1.0,-36.268046380719774
Chad,Soyabean Oil,597206.8376687423,-597206.8376687423,-1.0,-36.46132806172849
Madagascar,Sunflowerseed Oil,1024568.7197279206,-1019703.8947579098,-1.0,-36.5758851937641
Eswatini,Sugar (Raw Equivalent),716036.9996837635,-42976.64241478522,-0.06385258313112963,-36.60009982335983
"China, Macao SAR",Sesame seed,24710.67359524264,-24710.67359524264,-1.0,-36.88055651443114
Kazakhstan,Millet and products,747900.0795951453,-706973.8832714478,-1.0,-37.483258932489726
Nigeria,Sunflower seed,7723902.530463201,-7717027.315113851,-1.0,-37.50123919660088
Eswatini,"Beverages, Fermented",112788.95179524686,-44159.96029285833,-0.6434592630043443,-37.60784612522873
Suriname,"Pulses, Other and products",22817.182011484303,-22745.182011484303,-1.0,-37.66974770246073
Lao People's Democratic Republic,Sunflowerseed Cake,278118.1274613562,-276496.6376673967,-1.0,-38.05530454969384
Liberia,Sunflowerseed Cake,192796.6474222769,-192796.6474222769,-1.0,-38.2974439035541
Morocco,"Alcohol, Non-Food",1413581.1720593723,-1402037.8303022224,-1.0,-38.42374038284038
Yemen,Sunflowerseed Cake,1235813.4592897417,-1235796.4689337052,-1.0,-38.70678346724208
Benin,"Alcohol, Non-Food",497075.46221954015,-491956.3483681951,-1.0,-39.4612569869022
Ghana,Sugar cane,1426394.836346852,-1272394.8363468517,-1.0,-39.950548165154416
Estonia,Rape and Mustardseed,260589.80449545948,-53559.30707499676,-0.258702499111626,-40.29784910457018
El Salvador,Sunflowerseed Cake,253453.89390200697,-253453.89390200697,-1.0,-40.35297586914898
Portugal,"Alcohol, Non-Food",446312.7527700063,-417675.7936610264,-1.0,-40.557352037052205
Thailand,Sunflowerseed Cake,2998197.8012899305,-2948895.2753288257,-1.0,-41.30720175987011
Ethiopia,"Alcohol, Non-Food",4877245.733588154,-4871550.654401513,-1.0,-42.12746232652827
Bolivia (Plurinational State of),"Beverages, Alcoholic",516338.5706227083,-510591.20389785024,-1.0,-43.04302065526079
Zambia,Sunflowerseed Oil,829884.4723237031,-816801.5036095206,-1.0,-43.78478123621453
Nigeria,Millet and products,11047743.903320909,-9047743.903320912,-1.0,-43.96791594134963
Guinea-Bissau,Sunflowerseed Oil,89633.0678099385,-89633.0678099385,-1.0,-44.967106260281795
Brunei Darussalam,Sunflower seed,19804.326524641125,-19804.326524641125,-1.0,-45.02078124598738
Canada,Millet and products,1724943.831580968,-1714944.3296357195,-1.0,-45.41908449621581
Afghanistan,Millet and products,1751438.3096977747,-1745440.838461755,-1.0,-45.541919554086704
Malaysia,Millet and products,1511913.175166876,-1503910.5216839898,-1.0,-45.568022582358644
Guinea-Bissau,Millet and products,117387.83182837431,-93387.83182837437,-1.0,-46.85079580393667
Niger,Sunflowerseed Oil,1122814.2287425753,-1122814.2287425753,-1.0,-47.015693979051534
Democratic People's Republic of Korea,Sunflower seed,1218118.210596008,-1218118.210596008,-1.0,-47.18968021541541
Guyana,Sunflowerseed Oil,38298.126823673265,-37705.61366111594,-1.0,-47.61759752717832
Niger,Sunflowerseed Cake,1150641.4873510103,-1150641.4873510103,-1.0,-48.18090710293159
Switzerland,"Alcohol, Non-Food",512191.5713429578,-422062.94292935345,-1.0,-49.04041442141969
Malawi,Sunflowerseed Oil,948357.3114073516,-940255.93903797,-1.0,-49.174297453327206
French Polynesia,Sesame seed,14916.356033186872,-14916.356033186872,-1.0,-49.59851312150239
Solomon Islands,"Alcohol, Non-Food",33901.94155906328,-33901.94155906328,-1.0,-49.64429710346257
Dominican Republic,Sunflowerseed Cake,560478.2188719127,-560478.2188719127,-1.0,-51.23507087506345
Saint Kitts and Nevis,"Oilcrops, Other",2449.8051713806285,-2449.8051713806285,-1.0,-51.37906443616175
Eswatini,"Beverages, Alcoholic",66718.07285484693,-60336.81277068887,-1.0,-51.384502053861084
Namibia,Sugar (Raw Equivalent),226143.6700259681,-127920.31332915719,-1.0,-51.850961007361015
Lao People's Democratic Republic,Sunflowerseed Oil,376840.48217137327,-376840.48217137327,-1.0,-51.86601702164599
Zimbabwe,Sunflowerseed Cake,814253.061331225,-808009.372637663,-1.0,-52.112066772690895
Bolivia (Plurinational State of),Sunflowerseed Cake,702954.082294116,-622562.953621363,-1.0,-52.48227910578254
Algeria,Sugar (Raw Equivalent),4275310.46238769,-2266966.7918600864,-1.0,-52.60883887064565
Samoa,Sorghum and products,11214.922703724997,-11214.922703724997,-1.0,-52.63763888746778
Kiribati,"Oilcrops Oil, Other",6641.516155329964,-6641.516155329964,-1.0,-53.02353703878428
Indonesia,Sunflowerseed Cake,14431240.877623444,-14422566.070201553,-1.0,-53.25402348671517
Malawi,Sunflowerseed Cake,1036543.6117502672,-1023565.1288003313,-1.0,-53.53127166415918
"China, Macao SAR",Sunflowerseed Oil,36077.28219712707,-36077.28219712707,-1.0,-53.84516289407773
Finland,"Alcohol, Non-Food",379878.7200955198,-299133.7353759336,-1.0,-54.13974576119365
Mauritius,"Oilcrops Oil, Other",75402.85665765521,-70797.45004286375,-1.0,-54.587227087083456
Mozambique,Sunflowerseed Cake,1700461.0278105875,-1693003.7032989592,-1.0,-55.109448600052474
Liberia,Sunflowerseed Oil,281012.2414346802,-281012.2414346802,-1.0,-55.820734937287874
Zambia,Sunflowerseed Cake,1093991.133846045,-1068586.932402312,-1.0,-57.281781265525375
Solomon Islands,Sunflowerseed Cake,39275.83001660613,-39275.83001660613,-1.0,-57.513548919685
Norway,"Oilcrops Oil, Other",355256.2673893771,-312957.254515477,-1.0,-58.30102050324137
Kyrgyzstan,Sunflower seed,382680.2524337797,-371680.2524337797,-1.0,-58.32721350491574
Jamaica,"Beverages, Alcoholic",192073.8930772955,-167688.47393556114,-1.0,-59.58077193689943
Dominican Republic,"Alcohol, Non-Food",677343.7779317434,-655029.0132647629,-1.0,-59.878255371619794
Antigua and Barbuda,"Oilcrops Oil, Other",5690.613292258161,-5690.613292258161,-1.0,-61.60205778774112
New Caledonia,Sorghum and products,17685.333166704124,-17685.333166704124,-1.0,-61.91931617540894
Chile,"Alcohol, Non-Food",1270845.5903827637,-1213955.5392157224,-1.0,-63.204834650082425
Mali,Sunflower seed,1345212.321060278,-1345212.321060278,-1.0,-64.4049612556515
Afghanistan,Sunflowerseed Oil,2588339.762036939,-2488934.858846694,-1.0,-64.94111322435519
Saint Vincent and the Grenadines,Sesame seed,6834.897842963351,-6834.897842963351,-1.0,-65.2733005096202
Sri Lanka,Sunflowerseed Cake,1430795.762864584,-1430708.8040943108,-1.0,-65.98248005038705
Ecuador,Millet and products,1176602.442475403,-1176602.442475403,-1.0,-67.28378082113166
Guinea-Bissau,Sunflowerseed Cake,135084.25171024338,-135084.25171024338,-1.0,-67.76905052079056
Bolivia (Plurinational State of),Sunflowerseed Oil,872806.206862086,-807303.0173952869,-1.0,-68.05593239273976
Rwanda,Sunflowerseed Oil,889232.0119061904,-885848.5354441113,-1.0,-68.20866700356765
Solomon Islands,Sunflowerseed Oil,47681.14532201242,-47681.14532201242,-1.0,-69.82186965532492
Puerto Rico,Soyabean Oil,238886.73940490224,-238886.73940490224,-1.0,-72.82648269258392
Madagascar,Sunflower seed,2056349.7009753268,-2056349.7009753268,-1.0,-73.75946190630285
Brunei Darussalam,Sorghum and products,32615.884313300696,-32615.884313300696,-1.0,-74.14504052872107
Rwanda,Sunflowerseed Cake,972082.0534635924,-969204.7322674929,-1.0,-74.62693699479077
United Arab Emirates,Millet and products,708568.6931794537,-692553.514966837,-1.0,-74.89048612517229
Belize,Sugar (Raw Equivalent),173633.61384913838,-29535.1821513295,-0.20496532684872104,-75.26306144681926
Indonesia,Sunflowerseed Oil,20494784.75127088,-20482985.304161385,-1.0,-75.63157451707262
Liberia,Sugar cane,659436.1104270846,-386436.1104270852,-1.0,-76.76230608395375
Bahamas,Sugar (Raw Equivalent),42035.28697951968,-31151.892792155988,-1.0,-76.77058889729628
Gambia,Sugar (Raw Equivalent),340552.8735846233,-195182.30333739647,-1.0,-76.81170388189935
Saint Kitts and Nevis,Sunflowerseed Oil,3673.396695497961,-3673.396695497961,-1.0,-77.0411001341826
Uganda,Beer,3681103.8450262104,-3408764.5665141344,-1.0,-78.02900829758438
Turkey,"Alcohol, Non-Food",6838426.9335556375,-6577700.159771401,-1.0,-78.48190229917238
Philippines,Millet and products,8802618.76036758,-8795617.385750467,-1.0,-79.03500091605396
Saudi Arabia,"Alcohol, Non-Food",2991111.653721466,-2877871.5093049556,-1.0,-79.4334455821538
Central African Republic,Sunflower seed,420839.6624660054,-420839.6624660054,-1.0,-79.8250354732707
Myanmar,Sorghum and products,4326820.307486683,-4277023.591111636,-1.0,-80.35293306805994
Central African Republic,Soyabean Cake,427473.4739151028,-427473.4739151028,-1.0,-81.083339481843
Brunei Darussalam,"Alcohol, Non-Food",35944.7546528114,-35743.48130282516,-1.0,-81.2549445042889
Cameroon,Sunflowerseed Cake,2135018.4343110286,-2135018.4343110286,-1.0,-81.68526980568633
Syrian Arab Republic,Sunflowerseed Cake,1681025.876687951,-1679977.2783512583,-1.0,-82.00594318538032
Lithuania,Millet and products,233839.4882398903,-233839.4882398903,-1.0,-82.45688784508985
Suriname,Sugar (Raw Equivalent),73539.66516896247,-50670.39032321477,-1.0,-83.91846759005767
Gabon,"Alcohol, Non-Food",194331.75697070468,-192501.9578969338,-1.0,-84.87759360004489
Lao People's Democratic Republic,Sunflower seed,624084.5605423906,-624084.5605423906,-1.0,-85.89517838828672
