area,item,amount [t],absolute_losses [t],relative_losses,al/capita [kg]
Bulgaria,Wheat and products,683646.3212790437,4188277.714299724,0.8596763175520595,596.600785344041
Cambodia,Rice and products,1576949.216671796,9660991.897446923,0.8596763232109657,592.8341865411568
French Polynesia,Poultry Birds,469785.907190881,173974.59907759668,0.2702473938422083,578.4845451503171
Serbia,Pigs,1068805.3023745597,4256773.615991061,0.799307207956545,576.4812158280693
Panama,Sugar cane,389959.5040349653,2389040.4959650277,0.8596763209661871,560.0791308687521
Ireland,Pigs,625527.0931875246,2740557.2277229307,0.8141677291618373,556.449959477346
Estonia,Wheat and products,119301.46484109982,730886.1617866019,0.8596763101407237,549.9163799683406
North Macedonia,Poultry Birds,621171.2668775745,1146519.2343142908,0.6485972705862537,542.339743689897
Kyrgyzstan,Poultry Birds,1767217.7823209595,3376373.3680509683,0.6564233566283406,529.8491082619652
Ukraine,Wheat and products,3712991.9154592697,22747202.759766474,0.8596763190508313,515.9184674136666
New Caledonia,Poultry Birds,237160.7391291015,146749.7639146885,0.3822499326046044,513.7955245088334
Croatia,Maize and products,343158.352846968,2102268.173504164,0.8596734151898642,510.92408677994933
Russian Federation,Wheat and products,12086490.61614476,74046430.7119069,0.859676295314409,507.99661027403954
Argentina,Soyabean Cake,3894318.6841376703,22799375.439519793,0.8541109122590004,507.68574753062114
