area,item,amount [t]
Angola,Groundnuts,33643.7219184794
Angola,"Hard Fibres, Other",0.0
Angola,Hides and skins,17618.80593475919
Angola,Honey,23000.0
Angola,Hops,0.0
Angola,Horses,0.0
Angola,Jute,0.0
Angola,Jute-Like Fibres,825.0
Angola,"Lemons, Limes and products",993.8351761619102
Angola,Maize Germ Oil,0.0
Angola,Maize and products,351649.19387546985
Angola,"Meat, Other",0.0
Angola,Milk - Excluding Butter,242570.30460833083
Angola,Millet and products,7941.132484614993
Angola,Mules,1.0
Angola,Mutton & Goat Meat,25965.06586724941
Angola,Nuts and products,2000.0
Angola,Oats,419.1075233584182
Angola,"Offals, Edible",34976.77955990401
Angola,"Oil, palm fruit",282227.0
Angola,"Oilcrops Oil, Other",1947.7319439018688
Angola,"Oilcrops, Other",4000.0
Angola,"Oilseed Cakes, Other",0.0
Angola,Olive Oil,1857.7444414486613
Angola,Olives (including preserved),0.0
Angola,Onions,43432.38272808274
Angola,"Oranges, Mandarines",5795.343486332723
Angola,Palm Oil,229795.1992008106
Angola,Palm kernels,23170.892310141542
Angola,Palmkernel Cake,11658.035854523716
Angola,Palmkernel Oil,9294.455755818957
Angola,Peas,0.0
Angola,Pepper,0.0
Angola,Pigmeat,109228.62127177036
Angola,Pigs,1081116.5292584393
Angola,Pimento,0.0
Angola,Pineapples and products,595890.2946964509
Angola,Plantains,0.0
Angola,Potatoes and products,65777.34159686218
Angola,Poultry Birds,33249492.72661177
Angola,Poultry Meat,75110.95258231359
Angola,"Pulses, Other and products",23262.128564023184
Angola,Rabbits and hares,0.0
Angola,Rape and Mustard Cake,0.15977823742652714
Angola,Rape and Mustard Oil,0.0
Angola,Rape and Mustardseed,0.0
Angola,Rice and products,99169.13094456562
Angola,Ricebran Oil,0.0
Angola,"Rodents, other",0.0
Angola,"Roots, Other",0.0
Angola,Rubber,0.0
Angola,Rye and products,0.0
Angola,Seed cotton,5337.0
Angola,Sesame seed,3000.0
Angola,Sesameseed Cake,0.0
Angola,Sesameseed Oil,0.0
Angola,Sheep,298421.6623701214
Angola,Silk,0.0
Angola,Sisal,553.0
Angola,"Soft-Fibres, Other",1.99938300704264
Angola,Sorghum and products,60129.057473404224
Angola,Soyabean Cake,1349.9952074988516
Angola,Soyabean Oil,5876.8993390210135
Angola,Soyabeans,165258.0383819276
Angola,"Spices, Other",986.5834505765898
Angola,Sugar (Raw Equivalent),281810.2573157124
Angola,Sugar beet,0.0
Angola,Sugar cane,122792.48717082194
Angola,Sugar non-centrifugal,0.0
Angola,Sunflower seed,12000.0
Angola,Sunflowerseed Cake,6201.999999999999
Angola,Sunflowerseed Oil,4470.359114522621
Angola,Sweet potatoes,1728000.0
Angola,"Sweeteners, Other",40413.19628249145
Angola,Tea (including mate),0.0
Angola,Tobacco,6187.922383914952
Angola,Tomatoes and products,73298.77388176779
Angola,"Vegetables, Other",732329.6593571727
Angola,Wheat and products,64200.64855456084
Angola,Wine,24785.672583397445
Angola,Wool (Clean Eq.),0.0
Angola,Yams,0.0
Antigua and Barbuda,Abaca,0.0
Antigua and Barbuda,"Alcohol, Non-Food",0.0
Antigua and Barbuda,Apples and products,0.0
Antigua and Barbuda,Asses,0.0
Antigua and Barbuda,Bananas,2003.4361529315015
Antigua and Barbuda,Barley and products,0.0
Antigua and Barbuda,Beans,0.0
Antigua and Barbuda,Beer,2408.205213077599
Antigua and Barbuda,"Beverages, Alcoholic",524.8214288379031
Antigua and Barbuda,"Beverages, Fermented",0.0
Antigua and Barbuda,Bovine Meat,0.0
Antigua and Barbuda,Buffaloes,0.0
Antigua and Barbuda,"Butter, Ghee",0.0
Antigua and Barbuda,"Camelids, other",0.0
Antigua and Barbuda,Camels,0.0
Antigua and Barbuda,Cassava and products,52.0
Antigua and Barbuda,Cattle,417.96407026650354
Antigua and Barbuda,"Cereals, Other",0.0
